1	14	-0.465	1.494
1	15	0.088	1.527
1	16	0.548	1.558
1	17	1.135	1.594
1	18	1.755	1.634
1	20	-0.45	0.809
1	21	0.098	0.83
1	22	0.554	0.855
1	23	1.144	0.881
1	24	1.762	0.911
1	28	0.903	0.166
1	29	1.518	0.181
2	14	0.662	-1.56
2	15	0.105	-1.591
2	16	-0.357	-1.621
2	17	-0.945	-1.655
2	18	-1.56	-1.696
2	20	0.642	-0.865
2	21	0.09	-0.883
2	22	-0.364	-0.905
2	23	-0.95	-0.935
2	24	-1.563	-0.964
2	28	-0.71	-0.218
2	29	-1.316	-0.234
3	8	-2.172	-0.599
3	9	-2.21	-0.039
3	10	-2.234	0.424
3	11	-2.273	1.015
3	12	-2.319	1.637
3	14	-1.479	-0.59
3	15	-1.503	-0.032
3	16	-1.526	0.428
3	17	-1.55	1.016
3	18	-1.581	1.628
3	20	-0.788	-0.58
3	21	-0.8	-0.027
3	22	-0.816	0.428
3	23	-0.835	1.012
3	24	-0.857	1.622
3	28	-0.127	0.766
3	29	-0.13	1.373
