1	205002.669	553767.133	62.836
2	205002.675	553762.261	62.933
3	205002.646	553757.38	63.014
4	205000.384	553767.153	62.837
5	205000.407	553762.25	62.952
6	205000.383	553757.371	63.052
7	204998.115	553767.156	62.828
8	204998.12	553762.259	62.941
9	204998.122	553757.392	63.055
10	204995.84	553767.165	62.829
11	204995.833	553762.297	62.916
12	204995.834	553757.406	63.009
13	204993.807	553767.163	62.841
14	204993.795	553762.29	62.884
15	204993.798	553757.407	62.979

